"SKU","Title","Quantity","Price","Category","Images","Description","Traits","shipping_price","shipping_type","shipping_carrier","shipping_service","shipping_package","noindex","force_update"
"MAJ572275602","Custom NAME & NUMBER Cheap Jersey Red CB Personalized Men's Cincinnati Reds ","500","42.99","Arts & Entertainment >> Hobbies & Creative Arts >> Collectibles >> Sports Collectibles >> Sports Fan Accessories","https://images.bonanzastatic.com/afu/images/1d2a/e2b1/93d6_5732732532/Mens_Majestic_Cincinnati_Reds_Customized_Authentic_Red_Alternate_Cool_Base_MLB_Jersey-570x760.jpg https://images.bonanzastatic.com/afu/images/2841/5e88/40ea_5732732571/Mens_Majestic_Cincinnati_Reds_Customized_Authentic_Red_Alternate_Cool_Base_MLB_Jersey-570x760.jpg https://images.bonanzastatic.com/afu/images/efc4/3156/f495_5732732707/baseball_jersey_customer_service.png https://images.bonanzastatic.com/afu/images/a5c3/1f32/9fce_5732732711/Men_baseball_mlb_jersey_size_chart.png https://images.bonanzastatic.com/afu/images/afa8/c9be/b3b2_5732732801/Mens_Majestic_Cincinnati_Reds_Customized_Authentic_Red_Alternate_Cool_Base_MLB_Jersey-570x760.jpg https://images.bonanzastatic.com/afu/images/b22f/8dd4/8d44_5732732896/Mens_Majestic_Cincinnati_Reds_Customized_Authentic_Red_Alternate_Cool_Base_MLB_Jersey-570x760.jpg","<br><p style=""font-size: medium; font-family: &quot;Times New Roman&quot;;""><strong><span style=""font-size: 24px;""><span style=""font-family: arial, helvetica, sans-serif;""><span style=""color: rgb(255, 0, 0);"">SALE UP TO 50% OFF For A Limited Time Today Only!</span></span></span></strong></p><p style=""font-size: medium; font-family: &quot;Times New Roman&quot;;""><s><span style=""font-size: 20px;""><span style=""color: rgb(255, 0, 0);""><span style=""font-family: arial, helvetica, sans-serif;"">Retail price: $85.80</span></span></span></s></p><p style=""font-size: medium; font-family: &quot;Times New Roman&quot;;""><span style=""font-family: arial, helvetica, sans-serif;""><span style=""font-size: 22px;""><span style=""color: rgb(0, 100, 0);""><strong>Today Only: $42.90</strong></span></span></span></p><p style=""font-size: medium; font-family: &quot;Times New Roman&quot;;""><span style=""font-size: 22px;""><span style=""font-family: arial, helvetica, sans-serif;""><span style=""color: rgb(255, 0, 0);"">Hurry! Offer ends soon. Choose A Jersey Size and Click Add To Cart Now!</span></span></span></p><p style=""font-size: medium; font-family: &quot;Times New Roman&quot;;""><span style=""color: rgb(0, 100, 0);""><span style=""font-size: 22px;""><span style=""font-family: arial, helvetica, sans-serif;"">We assure you the best quality, Best price ! We have many teams , colors, size available! If you want to custom, please contact with us.</span></span></span></p><p style=""font-size: medium; font-family: &quot;Times New Roman&quot;;""><u><strong><span style=""font-size: 20px;""><span style=""font-family: arial, helvetica, sans-serif;"">Features:</span></span></strong></u></p><p style=""font-family: Lato, Arial, Helvetica, FreeSans, sans-serif; font-size: medium;""><span style=""font-size: 18px;"">- Player Name and Number, Logo, ... are stitched on jersey</span></p><p style=""font-family: Lato, Arial, Helvetica, FreeSans, sans-serif; font-size: medium;""><span style=""font-size: 18px;"">- Feature: breathable easyly, anti shrink, dust proof, anti pilling, quick dry</span></p><p style=""font-family: Lato, Arial, Helvetica, FreeSans, sans-serif; font-size: medium;""><span style=""font-size: 18px;"">- Material: 100% Polyester</span></p><p style=""font-family: Lato, Arial, Helvetica, FreeSans, sans-serif; font-size: medium;""><span style=""font-size: 18px;"">- Logo at collar</span></p><p style=""font-family: Lato, Arial, Helvetica, FreeSans, sans-serif; font-size: medium;""><span style=""font-size: 18px;"">- Screen stitched name, numbers and logos</span></p><p style=""font-family: Lato, Arial, Helvetica, FreeSans, sans-serif; font-size: medium;""><span style=""font-size: 18px;"">- Tailored designed for movement</span></p><p style=""font-family: Lato, Arial, Helvetica, FreeSans, sans-serif; font-size: medium;""><span style=""font-size: 18px;"">- Imported</span></p><p style=""font-family: Lato, Arial, Helvetica, FreeSans, sans-serif; font-size: medium;""><span style=""font-size: 18px;"">- Items ship within 1 - 3 business days for items are available or 3 - 5 business days for items need to custom</span></p><p style=""font-family: Lato, Arial, Helvetica, FreeSans, sans-serif; font-size: medium;""><span style=""font-size: 18px;"">- Shipping Time: 7 - 20 days (normally 10 days) by USPS</span></p><p style=""font-family: Lato, Arial, Helvetica, FreeSans, sans-serif; font-size: medium;"">&nbsp;</p><div style=""text-align: center; font-family: arial, helvetica, sans-serif; color: rgb(102, 102, 102); font-size: 12px; word-wrap: break-word; text-size-adjust: none; margin: 10px 0px 3px; padding: 0px; border-bottom: 2px solid rgb(29, 110, 191);""><span style=""line-height: 35px; background-color: rgb(29, 110, 191); width: 230px; display: block; height: 35px; color: rgb(255, 255, 255); font-weight: bold;""><span style=""width: 230px; display: block; height: 35px; font-size: 16px;""><span style=""width: 230px; display: block; height: 35px; font-size: 14px;"">Our Commitment</span></span></span></div><table cellpadding=""0"" cellspacing=""0"" class=""ke-zeroborder"" width=""100%"" style=""text-align: center; font-family: arial, helvetica, sans-serif; color: rgb(102, 102, 102); font-size: 12px; word-wrap: break-word; text-size-adjust: none; border-spacing: 0px; width: 881px;""><tbody><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top;"">&nbsp;</td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><p><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 16px;""><strong>REFUND 100% MONEY</strong>&nbsp;if you have not received your order yet after 30 days in shipping</span></span></p><p><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 16px;""><strong>FREE ITEM EXCHANGE</strong>. Buyer would like to exchange because choose wrong size, wrong color then we can help buyer to return &amp; exchange and buyer don't have to pay for reshipping (ship from seller to buyer).</span></span></p><p><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 16px;""><strong>RESEND WITHOUT RETURN ITEM</strong>&nbsp;when we send wrong size or wrong color</span></span></p></td></tr></tbody></table><div style=""text-align: center; font-family: arial, helvetica, sans-serif; word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 0px; color: rgb(102, 102, 102); font-size: 12px;""><div style=""word-wrap: break-word; text-size-adjust: none; margin: 10px 0px 3px; padding: 0px; border-bottom: 2px solid rgb(29, 110, 191);""><span style=""line-height: 35px; background-color: rgb(29, 110, 191); width: 230px; display: block; height: 35px; color: rgb(255, 255, 255); font-size: 14px; font-weight: bold;"">Shipping</span></div><table cellpadding=""0"" cellspacing=""0"" class=""ke-zeroborder"" width=""100%"" style=""word-wrap: break-word; text-size-adjust: none; border-spacing: 0px; width: 881px;""><tbody><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">1.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">All items will be shipped out within 1-3 business days upon receipt of payment.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">2.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">You will be notified by email with the tracking number after your package has been shipped out.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">3.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">Package: All items are professionally packed with great care to ensure safe delivery.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">4.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">Any items you order shall be only shipped after your payment is received by the Third Party (Paypal or Amazon Pay, ...) We ship theses items for customers through USPS, EMS, UPS, DHL or Airmail, according to actual situation .</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">5.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">As for the delivery destinations (your address) where only DHL or UPS are available, if it is the so called remote area by DHLor UPS, the additional fee shall be paid by the buyer.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">6.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">Epacket Shipping Company basically shall take about 10 - 20 days (normally 10 days) based on different countries or regions around the world.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">7.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">We shall not take the responsibility for any shipping accidents, delays or other matters result from shipping carriers or forcemajeure reasons.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;"">&nbsp;</td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">In order to lessen buyer`s import tax or even exempt buyer from import tax, we shall declare the item with muchless value than the actual price the customer paid for the item.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;"">&nbsp;</td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">The lower declared value shall not reflect the total price paid by customer or the market price about the item,and perhaps shall not be suitable for those countries with different special tariff standard.</span></span></td></tr></tbody></table></div><div style=""text-align: center; font-family: arial, helvetica, sans-serif; word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 0px; color: rgb(102, 102, 102); font-size: 12px;""><div style=""word-wrap: break-word; text-size-adjust: none; margin: 10px 0px 3px; padding: 0px; border-bottom: 2px solid rgb(29, 110, 191);""><span style=""line-height: 35px; background-color: rgb(29, 110, 191); width: 230px; display: block; height: 35px; color: rgb(255, 255, 255); font-size: 14px; font-weight: bold;"">Return &amp; Exchange</span></div><table cellpadding=""0"" cellspacing=""0"" class=""ke-zeroborder"" width=""100%"" style=""word-wrap: break-word; text-size-adjust: none; border-spacing: 0px; width: 881px;""><tbody><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;"">&nbsp;</td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;"">&nbsp;</td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">1.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">If you need some of the goods returned, please be sure to keep return goods and accessories intact.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">2.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">You need to pay all the necessary logistics costs Returns.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">3.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">We will declare the parcel as a gift at low value to avoid problems at the custom. Before returning items, please make sure you get our (the seller`s) return address, and write ""gift"" on the delivery detail sheet. Please use regular postal service and send us the tracking number. As soon as we receive the items, we will repair or exchange them ASAP.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">4.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">If you need faster shipment, please choose the shipping way you want and pay extra cost. Or contact us in advance.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">5.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">Please list your special requests (color, packages, value of declaration, etc.) in the REMARK when you make payment.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">6.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">If goods are damaged in transit, please keep all documentation and packaging and contact us within 3 days of receipt for returns instructions.</span></span></td></tr></tbody></table></div><div style=""text-align: center; font-family: arial, helvetica, sans-serif; word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 0px; color: rgb(102, 102, 102); font-size: 12px;""><div style=""word-wrap: break-word; text-size-adjust: none; margin: 10px 0px 3px; padding: 0px; border-bottom: 2px solid rgb(29, 110, 191);""><span style=""line-height: 35px; background-color: rgb(29, 110, 191); width: 230px; display: block; height: 35px; color: rgb(255, 255, 255); font-size: 14px; font-weight: bold;"">Seller Promise</span></div><table cellpadding=""0"" cellspacing=""0"" class=""ke-zeroborder"" width=""100%"" style=""word-wrap: break-word; text-size-adjust: none; border-spacing: 0px; width: 881px;""><tbody><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">1.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">We guarantee that the goods have subject to rigorous quality checks to ensure that the goods you receive with good quality.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">2.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">If there is product quality, or parts incomplete so long as you are able to present the relevant explanatory materials, we will provide you with return service.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">3.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">Merchandise which is damaged or missing components is not refundable.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">4.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">Buyers are responsible for return shipping with proper packaging.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">5.</span></span></td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">On receiving items, we will refund you immediately</span></span></td></tr></tbody></table></div><div style=""text-align: center; font-family: arial, helvetica, sans-serif; word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 0px; color: rgb(102, 102, 102); font-size: 12px;""><div style=""word-wrap: break-word; text-size-adjust: none; margin: 10px 0px 3px; padding: 0px; border-bottom: 2px solid rgb(29, 110, 191);""><span style=""line-height: 35px; background-color: rgb(29, 110, 191); width: 230px; display: block; height: 35px; color: rgb(255, 255, 255); font-size: 14px; font-weight: bold;"">Feedback</span></div><table cellpadding=""0"" cellspacing=""0"" class=""ke-zeroborder"" width=""100%"" style=""word-wrap: break-word; text-size-adjust: none; border-spacing: 0px; width: 881px;""><tbody><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;"">&nbsp;</td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">We deeply hope that you are pleased with your purchase from us.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;"">&nbsp;</td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">When the transaction is completed, and you are satisfied with it, please kindly leave positive feedback, and we will do the same you.</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;"">&nbsp;</td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">We work very hard for you 100% positive feedback. If you are not satisfied, please feel free to let us know, we will try our best to resolve the problem for you.But if you leave us any bad feedback then we can not help you to solve any problem</span></span></td></tr><tr><td width=""28"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 0px; vertical-align: top; text-align: left;"">&nbsp;</td><td width=""921"" style=""word-wrap: break-word; text-size-adjust: none; margin: 0px; padding: 2px 10px 2px 0px; text-align: left;""><span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;"">Our job is to make your purchasing a worry free experience!</span></span></td></tr></tbody></table></div><h2 style=""margin-bottom: 0px; font-family: arial, helvetica, sans-serif; font-size: 12px; text-align: center; padding: 0px; color: rgb(29, 110, 191);"">&nbsp;</h2><h2 style=""margin-bottom: 0px; font-family: arial, helvetica, sans-serif; font-size: 12px; text-align: center; padding: 0px; color: rgb(29, 110, 191);""><span style=""color: rgb(0, 0, 0); font-size: 24px;"">Hope You Enjoy Your Shopping</span></h2>","[[Condition:New]] [[Autographed:No]] [[Team Name:Cincinnati Reds]] [[Pre & Post Season:Regular Season]] [[Product:Jersey]] [[Gender:Men]] [[Country/Region of Manufacture:China]] [[Team:Cincinnati Reds]] [[Color:Red]] [[Brand:Custom ]] [[Size:2XL][quantity:100]] [[Size:3XL][quantity:100]] [[Size:L][quantity:100]] [[Size:M][quantity:100]] [[Size:XL][quantity:100]] ","4.9","flat","usps","International2to3weeks","normal","FALSE","TRUE"
